job_link,last_processed_time,got_summary,got_ner,is_being_worked,job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type
https://au.linkedin.com/jobs/view/civil-site-supervisor-at-harrison-barratt-group-hbg-3805251073,2024-01-20 15:54:21.083791+00,t,t,f,Civil Site Supervisor,Harrison Barratt Group (HBG),"Sydney, New South Wales, Australia",2024-01-17,Parramatta,Australia,Supervisor Pipelines,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/superviseur-maintenance-%C3%A9lectrom%C3%A9canique-at-randstad-canada-3807960520,2024-01-19 17:48:00.237234+00,t,t,f,superviseur maintenance électromécanique,Randstad Canada,"Boucherville, Quebec, Canada",2024-01-17,Côte-Saint-Luc,Canada,Utilities-And-Maintenance Supervisor,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/finance-manager-ftc-until-june-24-at-avanti-west-coast-3788111841,2024-01-21 07:39:15.641635+00,t,t,f,Finance Manager (FTC until June 24),Avanti West Coast,"Birmingham, England, United Kingdom",2024-01-17,Swindon,United Kingdom,Supervisor Trust Accounts,Mid senior,Onsite
https://www.linkedin.com/jobs/view/non-destructive-test-tech-2-at-northrop-grumman-3807230189,2024-01-21 06:07:08.799934+00,t,t,f,Non Destructive Test Tech 2,Northrop Grumman,"Iuka, MS",2024-01-17,Mississippi,United States,Test Technician,Associate,Onsite
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-wellspring-nurse-source-3801900444,2024-01-19 09:45:09.215838+00,f,f,f,Travel Allied Health Professional - Ultrasound Technologist,Wellspring Nurse Source,"Neenah, WI",2024-01-17,Appleton,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/traveling-utility-construction-foreman-at-telcom-construction-llc-3807948455,2024-01-20 15:54:09.939861+00,t,t,f,Traveling Utility Construction Foreman,"Telcom Construction, LLC","Eau Claire, WI",2024-01-17,Akron,United States,Utility Worker Production,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/sales-consultant-at-the-brick-3796718003,2024-01-21 14:41:16.741734+00,t,t,f,Sales Consultant,The Brick,"Markham, Ontario, Canada",2024-01-17,Oshawa,Canada,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/pwc-private-audit-manager-at-pwc-3798664834,2024-01-20 15:54:06.84787+00,t,t,f,PwC Private - Audit Manager,PwC,"Chicago, IL",2024-01-17,East Chicago,United States,Supervisor Net Making,Mid senior,Onsite
https://www.linkedin.com/jobs/view/boca-raton-concierge-medicine-at-health-ecareers-3800349712,2024-01-19 23:15:07.189777+00,t,t,f,Boca Raton - Concierge Medicine,Health eCareers,"Marina del Rey, CA",2024-01-17,Pasadena,United States,Veterinary Pathologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/registered-nurse-rn-case-manager-home-health-%245000-sign-on-bonus-at-the-job-network-3803075647,2024-01-21 05:08:31.473178+00,t,t,f,Registered Nurse (RN) Case Manager - Home Health $5000 Sign on Bonus,The Job Network,"South Portland, ME",2024-01-17,Biddeford,United States,Utilization-Review Coordinator,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/team-manager-at-remoteworker-uk-3795624780,2024-01-19 09:45:09.215838+00,f,f,f,Team Manager,RemoteWorker UK,"England, United Kingdom",2024-01-17,Slough,United Kingdom,Warm-In Worker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/radiologic-technologist-sign-on-bonus-eligible-at-tufts-medical-center-3737581978,2024-01-19 09:45:09.215838+00,f,f,f,Radiologic Technologist-Sign on bonus eligible,Tufts Medical Center,"Boston, MA",2024-01-17,Boston,United States,Table Hand,Mid senior,Onsite
https://www.linkedin.com/jobs/view/physician-clinical-anatomical-pathologist-at-u-s-department-of-veterans-affairs-3807282398,2024-01-20 12:24:07.29967+00,t,t,f,Physician (Clinical/Anatomical Pathologist),U.S. Department of Veterans Affairs,"San Diego, CA",2024-01-17,Chula Vista,United States,Veterinary Pathologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/it-systems-tech-temporary-full-time-at-asian-health-services-3799982077,2024-01-19 20:57:35.984163+00,t,t,f,IT Systems Tech - Temporary Full-Time,Asian Health Services,"Oakland, CA",2024-01-17,San Rafael,United States,Supervisor Line Department,Mid senior,Onsite
https://www.linkedin.com/jobs/view/usa-member-team-lead-at-sam-s-club-3790943670,2024-01-21 00:36:52.913728+00,t,t,f,(USA) Member Team Lead,Sam's Club,"Miramar, FL",2024-01-17,Coral Gables,United States,Supervisor Parking Lot,Mid senior,Onsite
https://www.linkedin.com/jobs/view/operations-supervisor-graveyard-%235369-at-recology-3703310391,2024-01-20 04:27:50.594157+00,t,t,f,Operations Supervisor (Graveyard) #5369,Recology,"California, United States",2024-01-17,California,United States,Transportation-Equipment-Maintenance Worker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/cafe-manager-at-flik-hospitality-group-3801556530,2024-01-21 15:16:30.504307+00,t,t,f,CAFE MANAGER,Flik Hospitality Group,"New York, NY",2024-01-17,Fort Lee,United States,Supervisor Trust Accounts,Mid senior,Onsite
https://www.linkedin.com/jobs/view/nc-sales-consultant-santa-fe-toyota-at-sonic-automotive-3691638903,2024-01-19 09:45:09.215838+00,f,f,f,NC Sales Consultant - Santa Fe Toyota,Sonic Automotive,"Santa Fe, NM",2024-01-17,New Mexico,United States,Ticket Broker,Associate,Onsite
https://uk.linkedin.com/jobs/view/principal-engineer-telecom-at-aker-solutions-3791788434,2024-01-19 09:45:09.215838+00,f,f,f,Principal Engineer - Telecom,Aker Solutions,"London, England, United Kingdom",2024-01-17,Greater London,United Kingdom,Telecommunicator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/licensed-independent-clinical-social-worker-at-gotham-enterprises-ltd-3802072412,2024-01-19 09:45:09.215838+00,f,f,f,Licensed Independent Clinical Social Worker,Gotham Enterprises Ltd,"Vancouver, WA",2024-01-17,Beaverton,United States,Warm-In Worker,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/tax-manager-at-talentsphere-staffing-solutions-3744423026,2024-01-21 14:41:15.408937+00,t,t,f,Tax Manager,TalentSphere Staffing Solutions,"Toronto, Ontario, Canada",2024-01-17,North York,Canada,Supervisor Properties,Mid senior,Onsite
https://www.linkedin.com/jobs/view/driver-1-at-ingredion-incorporated-3807201861,2024-01-20 16:13:43.175315+00,t,t,f,Driver 1,Ingredion Incorporated,"Richland, WA",2024-01-17,Kennewick,United States,Tanker,Mid senior,Onsite
https://au.linkedin.com/jobs/view/assistant-manager-upper-ross-hotel-at-alh-hotels-3775858370,2024-01-20 15:53:21.904186+00,t,t,f,Assistant Manager - Upper Ross Hotel,ALH Hotels,"Brisbane, Queensland, Australia",2024-01-17,Deception Bay,Australia,Train Clerk,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jd-store-management-aurora-mall-aurora-co-at-jd-finish-line-3802336235,2024-01-20 15:53:25.435098+00,t,t,f,"JD - Store Management - Aurora Mall - Aurora, CO",JD Finish Line,"Aurora, CO",2024-01-17,Colorado,United States,Supervisor Sample,Mid senior,Onsite
https://www.linkedin.com/jobs/view/manager-personalization-at-scale-adobe-marketing-commerce-transformation-consulting-at-pwc-3801105589,2024-01-21 16:04:44.752407+00,t,t,f,"Manager, Personalization at Scale (Adobe) - Marketing & Commerce Transformation Consulting",PwC,"Boston, MA",2024-01-17,Lowell,United States,Supervisor Mapping,Mid senior,Onsite
https://www.linkedin.com/jobs/view/mobility-strategy-supervisor-at-city-of-raleigh-municipal-government-3806332277,2024-01-20 16:13:44.016309+00,t,t,f,Mobility Strategy Supervisor,City of Raleigh Municipal Government,"Raleigh, NC",2024-01-17,North Carolina,United States,Traffic-Maintenance Supervisor,Mid senior,Onsite
https://www.linkedin.com/jobs/view/pwc-private-audit-senior-associate-at-pwc-3801103651,2024-01-20 16:13:49.11238+00,t,t,f,PwC Private - Audit Senior Associate,PwC,"Raleigh, NC",2024-01-17,Durham,United States,Supervisor Net Making,Mid senior,Onsite
https://www.linkedin.com/jobs/view/operations-manager-at-j-m-pool-company-3806059177,2024-01-19 09:45:09.215838+00,f,f,f,Operations Manager,J&M Pool Company,"Senoia, GA",2024-01-17,Georgia,United States,Supervisor Net Making,Mid senior,Onsite
https://www.linkedin.com/jobs/view/project-manager-product-management-on-wifi-products-at-hirekeyz-inc-3727928449,2024-01-19 09:45:09.215838+00,f,f,f,Project Manager (Product management on WIFI Products),HireKeyz Inc,"Cerritos, CA",2024-01-17,West Covina,United States,Supervisor Mill,Mid senior,Onsite
https://au.linkedin.com/jobs/view/venue-manager-hyde-park-hotel-at-alh-hotels-3807536062,2024-01-20 15:53:49.652946+00,t,t,f,Venue Manager - Hyde Park Hotel,ALH Hotels,"Perth, Western Australia, Australia",2024-01-17,Redcliffe,Australia,Supervisor Matrix,Mid senior,Onsite
https://www.linkedin.com/jobs/view/patient-care-technician-pct-iii-at-fresenius-medical-care-north-america-3798608586,2024-01-19 12:50:09.831133+00,t,t,f,Patient Care Technician - PCT III,Fresenius Medical Care North America,"Homestead, FL",2024-01-17,Coral Gables,United States,Tube Operator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sr-delivery-experience-specialist-at-rivian-3768756514,2024-01-19 15:51:37.564675+00,t,t,f,Sr. Delivery Experience Specialist,Rivian,"Sharonville, OH",2024-01-17,Batavia,United States,Test Driver I,Mid senior,Onsite
https://www.linkedin.com/jobs/view/rn-hospice-case-manager-at-horizon-home-care-hospice-3463326005,2024-01-20 15:53:43.75806+00,t,t,f,RN Hospice Case Manager,Horizon Home Care & Hospice,"Milwaukee, WI",2024-01-17,Grafton,United States,Utilization-Review Coordinator,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/territory-account-manager-halifax-at-american-iron-metal-aim-3805617916,2024-01-19 20:57:46.364863+00,t,t,f,Territory Account Manager- Halifax,American Iron & Metal (AIM),"Dartmouth, Nova Scotia, Canada",2024-01-17,Halifax,Canada,Supervisor Trust Accounts,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sales-counselor-at-lutheran-life-communities-3807585032,2024-01-21 17:25:53.507581+00,t,t,f,Sales Counselor,Lutheran Life Communities,"Bloomington, IL",2024-01-17,Normal,United States,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/volunteer-arborist-at-volunteermatch-3803980133,2024-01-20 05:46:04.330146+00,t,t,f,Volunteer: Arborist,VolunteerMatch,"West Milford, NJ",2024-01-17,Stillwater,United States,Tree Surgeon,Associate,Onsite
https://ca.linkedin.com/jobs/view/registered-nurse-class-b-rncb-vitalit%C3%A9-health-network-at-careerbeacon-3778358476,2024-01-21 00:37:10.652409+00,t,t,f,Registered Nurse Class B (RNCB) [Vitalité Health Network],CareerBeacon,"Moncton, New Brunswick, Canada",2024-01-17,New Brunswick,Canada,Telecommunicator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/environmental-scientist-at-aptim-3807923591,2024-01-19 09:45:09.215838+00,f,f,f,Environmental Scientist,APTIM,"Tallahassee, FL",2024-01-17,Tallahassee,United States,Weed Inspector,Mid senior,Onsite
https://www.linkedin.com/jobs/view/epidemiologist-%2443-24-hr-onsite-at-healthcare-staffing-professionals-inc-3803428684,2024-01-19 09:45:09.215838+00,f,f,f,Epidemiologist - $43.24/hr - Onsite,Healthcare Staffing Professionals Inc.,"Los Angeles, CA",2024-01-17,West Covina,United States,Transportation Agent,Mid senior,Onsite
https://www.linkedin.com/jobs/view/xray-technologist-rad-xray-technologist-rt-r-at-cross-country-allied-3801866126,2024-01-19 09:45:09.215838+00,f,f,f,Xray Technologist - RAD / Xray Technologist - RT(R),Cross Country Allied,"Pontiac, MI",2024-01-17,Macomb,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/production-supervisor-at-niagara-bottling-3806361474,2024-01-19 09:45:09.215838+00,f,f,f,Production Supervisor,Niagara Bottling,"Yukon, OK",2024-01-17,El Reno,United States,Utilities-And-Maintenance Supervisor,Mid senior,Onsite
https://www.linkedin.com/jobs/view/landscape-construction-laborer-ft-at-alderwood-landscaping-architecture-construction-3626721795,2024-01-20 04:27:36.803856+00,t,t,f,Landscape Construction Laborer (FT),Alderwood Landscaping Architecture & Construction,"Spokane, WA",2024-01-17,Rogers,United States,Tile Setter Apprentice,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/production-operative-at-compenij-3805473660,2024-01-19 09:45:09.215838+00,f,f,f,Production Operative,Compenij,"Haverhill, England, United Kingdom",2024-01-17,Chelmsford,United Kingdom,Table Worker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/registered-nurse-rn-case-manager-home-health-%245000-bonus-at-the-job-network-3803070899,2024-01-21 06:06:25.527034+00,t,t,f,Registered Nurse (RN) Case Manager - Home Health $5000 Bonus,The Job Network,"Auburn, ME",2024-01-17,Brunswick,United States,Utilization-Review Coordinator,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/new-homes-sales-advisor-at-thunderbolt-book-publishing-3804009529,2024-01-20 15:53:35.993923+00,t,t,f,New Homes Sales Advisor,Thunderbolt Book Publishing,"East Riding of Yorkshire, England, United Kingdom",2024-01-17,York,United Kingdom,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/sales-retail-consultant-at-palm-beach-tan-3739823729,2024-01-21 07:20:07.615577+00,t,t,f,Sales & Retail Consultant,Palm Beach Tan,"Fayetteville, NC",2024-01-17,Fayetteville,United States,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/industry-marketing-manager-oil-refining-at-endress%2Bhauser-group-3806343102,2024-01-21 16:48:48.686285+00,t,t,f,Industry Marketing Manager - Oil & Refining,Endress+Hauser Group,"Houston, TX",2024-01-17,Stillwater,United States,Supervisor Refining,Associate,Onsite
https://www.linkedin.com/jobs/view/home-care-rn-at-bayada-home-health-care-3795925517,2024-01-19 09:45:09.215838+00,f,f,f,Home Care - RN,BAYADA Home Health Care,"Neptune, NJ",2024-01-17,Lakehurst,United States,Ventilator,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/sales-advisor-at-sienna-senior-living-3805667026,2024-01-21 14:41:55.92657+00,t,t,f,Sales Advisor,Sienna Senior Living,"Campbellford, Ontario, Canada",2024-01-17,Belleville,Canada,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/information-technology-specialist-systems-analysis-applications-software-amended-at-irs-office-of-chief-counsel-3803055479,2024-01-21 06:07:37.830844+00,t,t,f,Information Technology Specialist (Systems Analysis/Applications Software) AMENDED,"IRS, Office of Chief Counsel","Quincy, IL",2024-01-17,Hannibal,United States,Supervisor Travel-Information Center,Mid senior,Onsite
https://www.linkedin.com/jobs/view/35p-cryptologic-linguist-at-jobsinlogistics-com-3806185156,2024-01-20 05:28:38.232314+00,t,t,f,35P Cryptologic Linguist,JobsInLogistics.com,"Indianapolis, IN",2024-01-17,Guilford,United States,Translator,Mid senior,Onsite
https://www.linkedin.com/jobs/view/rn-adol-peds-psych-at-steward-health-care-3805610723,2024-01-19 09:45:09.215838+00,f,f,f,RN Adol/Peds Psych,Steward Health Care,"Phoenix, AZ",2024-01-17,Chandler,United States,Usher,Mid senior,Onsite
https://www.linkedin.com/jobs/view/mechanic-at-brightview-landscapes-3807752883,2024-01-19 09:45:09.215838+00,f,f,f,Mechanic,BrightView Landscapes,"Reno, NV",2024-01-17,Nevada,United States,Welder Helper,Associate,Onsite
https://www.linkedin.com/jobs/view/monarch-landscape-companies-tree-climber-at-monarch-landscape-companies-3607404638,2024-01-21 06:07:38.604945+00,t,t,f,Monarch Landscape Companies - Tree Climber,Monarch Landscape Companies,"Martinez, CA",2024-01-17,San Leandro,United States,Tree Surgeon,Mid senior,Onsite
https://www.linkedin.com/jobs/view/technical-agile-pod-manager-engineering-2-with-security-clearance-at-clearancejobs-3785884992,2024-01-19 17:47:17.082635+00,t,t,f,Technical/Agile POD Manager Engineering 2 with Security Clearance,ClearanceJobs,"Linthicum, MD",2024-01-17,Catonsville,United States,Supervisor Properties,Mid senior,Onsite
https://www.linkedin.com/jobs/view/x-ray-technologist-surgery-center-at-bienville-orthopaedic-specialists-3626731250,2024-01-19 09:45:09.215838+00,f,f,f,X-Ray Technologist (Surgery Center),Bienville Orthopaedic Specialists,"Vancleave, MS",2024-01-17,Mississippi,United States,Ultrasound Technologist,Mid senior,Onsite
https://www.linkedin.com/jobs/view/resident-district-manager-fisd-culver-in-at-flik-hospitality-group-3788681709,2024-01-20 04:34:21.145766+00,t,t,f,"RESIDENT DISTRICT MANAGER - FISD - CULVER, IN",Flik Hospitality Group,"Culver, IN",2024-01-17,Indiana,United States,Supervisor Laundry,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/sales-consultant-performance-kia-mayfield-at-performance-auto-group-3806268616,2024-01-20 02:52:14.606931+00,t,t,f,Sales Consultant (Performance Kia Mayfield),Performance Auto Group,"Brampton, Ontario, Canada",2024-01-17,Delta,Canada,Ticket Broker,Mid senior,Onsite
https://www.linkedin.com/jobs/view/seasonal-administrative-assistant-at-carr-riggs-ingram-3806370115,2024-01-21 06:07:37.260894+00,t,t,f,Seasonal Administrative Assistant,"Carr, Riggs & Ingram","Tulsa, OK",2024-01-17,Sun Valley,United States,Tourist-Information Assistant,Mid senior,Onsite
https://www.linkedin.com/jobs/view/solar-sales-consultant-at-workathome-jobboard-3807264094,2024-01-20 23:50:53.756834+00,t,t,f,Solar Sales Consultant,WorkatHome-JobBoard,"Medford, OR",2024-01-17,Oregon,United States,Ticket Broker,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/exploration-geologist-temp-24-months-at-agnico-eagle-mines-limited-3802470792,2024-01-20 14:15:16.104925+00,t,t,f,Exploration Geologist (temp. 24 months),Agnico Eagle Mines Limited,"Dobie, Ontario, Canada",2024-01-17,Ontario,Canada,Supervisor Logging,Mid senior,Onsite
