job_link,job_skills
https://uk.linkedin.com/jobs/view/technical-underwriting-manager-at-aig-3758732237,"Underwriting, Technical expertise in Property & Casualty lines of business, Experience in policy wording development, Experience in writing training material or underwriting guidelines, Excellent communication skills, Excellent numerical analytical and digital skills, ACII or progression towards preferred, Ability to work across multiple work streams, Ability to work as part of a team to deliver key projects, Digital platform underwriting rules, Knowledge of UK Third Party Management Framework & Global Portfolio Solutions Framework"
https://uk.linkedin.com/jobs/view/regional-sales-manager-north-uk-at-straumann-group-3763493793,"Sales Forecasting, Relationship Building, Team Leadership, ISO 9001, Competitive Analysis, Sales Strategy, Business Development, Expense Budget Management, Key Account Management, CRM, Sales Analytics, Team Communication, Problem Solving, Strategic Thinking, Flexibility, Powerpoint"
https://www.linkedin.com/jobs/view/physician-family-medicine-adult-medicine-twin-falls-at-st-luke-s-health-system-3761338079,"Family Medicine, Adolescent Medicine, Internal Medicine, Pediatrics, Nurse Practitioners, Physician Assistants, Women's Health, Diabetes Management, Minor Procedures, Immunizations, Behavioral Health Care, National Guidelines, Guaranteed Base Salary, Production Incentives, Quality Incentives, Recruitment Incentives, Sign On Bonus, Student Loan Repayment, Training Stipend, Relocation, Hospital Employed, Great Benefits, Retirement, Malpractice, Vacation, CME Allowance, Medical Education, Teaching Med Students, Residents, PhysicianLed, NotForProfit, Top 15 Health Systems, Quality Patient Care, High Quality Employer, Superior Healthcare Organization, Cultural Center, Outdoor Playground, Fine Dining, Theatre, Music, College Sports, SemiProfessional Sports, Idaho State Capitol, Egyptian Theatre, Boise Art Museum, Julia Davis Park, Zoo Boise, Greenbelt, Hiking Trails, Biking Trails"
https://www.linkedin.com/jobs/view/amazon-robotics-technical-program-manager-co-op-spring-2024-at-amazon-3716928330,"Agile, Amazon Robotics, Amazon Web Services, Bachelor's Degree, Boston MA, C++, Computer Vision, Depth Sensing, Deployment, Engineering, Engineering Management, Hardware Engineering, Java, Machine Learning, Master's Degree, Matlab, Object Recognition, Operations, Power Management, Project Management, Robotics, Semantic Understanding, Software Development, Software Engineering, Systems and Products, Tableau, TPM Coop, Verbal Communication, Written Communication"
https://ca.linkedin.com/jobs/view/front-of-house-restaurant-manager-pyro-at-l-oca-quality-market-3779036690,"Budgeting, Financial forecasting, Labor laws, Hospitality, Communication, Time management, Inventory management, Customer service, Leadership, Restaurant management, Food safety, Hygiene, Organization, Scratch cooking, Artisanal market experience, Perishable production, Fullservice restaurant"
https://www.linkedin.com/jobs/view/guest-services-leader-at-pilot-flying-j-3796777893,"Retail operations, Customer service, Calculator, Computer, Teamwork, Schedule flexibility, Background check, Medical plan, Dental plan, Vision plan, 401(k), Flexible spending accounts, Adoption assistance, Tuition reimbursement"
https://uk.linkedin.com/jobs/view/senior-quantity-surveyor-at-turner-townsend-3791291986,"Cost Management, Contract Management, Change Management, Risk Management, Procurement, Estimating, Pricing, Reporting, Collaboration, Best Practice Sharing, People Management, Commission Management, Construction Industry Technical Matters, Value Management, NEC3, Option C, Valuation, SOX control, LinkedIn, Twitter, Instagram"
https://www.linkedin.com/jobs/view/automation-programmer-ii-at-winn-marion-companies-3805621804,"PLC programming, Ladder Logic, C++/C#, PLC RTU, ABB, Allen Bradley, Modicon, Siemens, AutomationDirect, IP addresses, Routers, PID drawings, Project management, Troubleshooting, Startup, Calibration, Repair, Tank measurements, H2O measurements, Radio installations, Antenna adjustments, Communication duties, Safety training, CSR, Timesheet, Benefits package, Paid Time Off, Medical Insurance, Dental Insurance, Vision Insurance, Life Insurance, FSA, HSA, Discounts, 401(k), Profit sharing, Employee Assistance Program, Preemployment requirements, Drug screen, Criminal background check, Equal Opportunity"
https://www.linkedin.com/jobs/view/care-manager-rn-sw-at-enlightened-inc-3628354316,"Cybersecurity, Management Consulting, Software Development, Integration, Clinical Support, Care Coordination, Case Management, Nursing, Social Work, Care Planning, Member Advocacy, Environmental Assessment, Psychosocial Assessment, Support Needs Assessment, Problem Identification, Barrier Identification, Intervention Planning, Goal Setting, Timeframe Definition, Family Involvement, Progress Documentation, Care Coordination, Collaboration with Providers, Case Manager Certification, Bachelor's Degree in HealthRelated Field, RN License, Licensed Clinical Social Worker, 3+ Years of Professional Practice Experience, Active State RN License, Valid Driver's License, Car Insurance, Positive Work Environment, Challenging Work Environment, Supportive Work Environment, Commitment to Community, Continuous Improvement, Growth Opportunities, Unique Background and Expertise, Medical/Dental/Vision Insurance, Health Savings Accounts (HSA), Flexible Spending Account(s) (FSA), 401(k) Retirement Plans, Paid Holidays, Vacation, Sick Leave, Equal Opportunity Employer"
https://www.linkedin.com/jobs/view/community-manager-manor-at-victoria-park-at-avanath-capital-management-llc-3804443696,"Property Management, Customer Service, Communication, Leadership, Financial Management, Budgeting, Leasing, Resident Retention, ProblemSolving, Compliance, Fair Housing, Microsoft Office Suite, Internet, Email, Physical Demands, Travel, Diversity & Inclusion, LIHTC, Tax Credit Qualifications"
https://www.linkedin.com/jobs/view/case-manager-rn-at-apollomed-3786548872,"ECM, RN, Case Management, Medical, Physical, Psychosocial, Care Plans, Member Services, Referral/Request, Coordination, Service Provision, Care Plan Implementation, Accessible Services, Social Services, Supports, Transportation, Member Advocacy, Discharge Plans, Office Visits, Treatment Adherence, Member Assessment, Individualized Care Plans, Interdisciplinary Team Meetings, Enrollee Support, Health Plan Audits, Internal Department Relations, Information Confidentiality, Care Plan Approval, California RN License, Managed Care Experience, Care Plan Formulation, Communication Skills, Interpersonal Skills, Critical Thinking Skills, Analytical Skills, Microsoft Office (Word Excel Power Point), EZCAP, EZCARE, Case Manager Experience, ICE, DHS, DMHC, NCQA, CMS Standards, Enhanced Care Management, SNP Case Management"
https://www.linkedin.com/jobs/view/sales-consultant-nationwide-brand-at-palm-beach-tan-3798279739,"Customer service, Sales, Cash handling, Administrative work, High school diploma, Verbal and written communication, Retail experience, Physical stamina, Lifting 25 pounds, Flexible availability, Reliable transportation"
https://www.linkedin.com/jobs/view/registered-nurse-ft-nights-general-medicine-at-hca-healthcare-at-health-ecareers-3795542819,"Nursing, Leadership, Patient Care, Medical Interventions, Assessment, Planning, Implementation, Evaluation, Delegation, Supervision, Documentation, Teaching, Bachelor of Science in Nursing, BLS Healthcare Provider, Registered Nurse License, eNLC License, Enhanced Nurse License Compact"
https://www.linkedin.com/jobs/view/aviation-traveling-group-manager-1-at-je-dunn-construction-3668513253,"Leadership, Project Management, Strategic Planning, Client Relationship Management, Business Development, Risk Management, Subcontractor Management, Preconstruction, Resource Management, Diversity and Inclusion, Communication, Presentation, MS Office, Project Management Software, Construction Technology, Lean Process, Budgeting, Estimating, Productivity Analysis, MBE/WBE/SBA Regulations, Corporate Risk Management, Collaboration, Construction Management, Engineering, People Management, Large Commercial Airport Experience, Multiple Project/Team Leadership, Physical Abilities, Travel, NonTraditional Hours, Standing, Walking, Sitting, Viewing Computer Screen, Bending, Climbing, Reaching above Shoulder, Pushing, Pulling, Employee Stock Ownership Plan (ESOP), Wellness Program, Modern Workspaces, Benefits Package, Professional Training Opportunities, Community Involvement, Equal Opportunity/Affirmative Action Employer"
https://www.linkedin.com/jobs/view/senior-backend-engineer-startup-at-recruiting-from-scratch-3761832004,"Backend Engineering, Microservices Architecture, Authentication, API Development, Database Management, Data Streaming, Data Visibility, Documentation Writing, Feature Definition, Go, Node.js, React, Python, Cassandra, Redis, Terraform, Docker, Kubernetes, AWS, Kafka, Envoy, CircleCI, Systems Programming Languages, Scalable Systems, Reliable Systems, Software Development, Data Volumes, Production Deployment, Monitoring, Reliability, Third Party API Integration, Distributed Storage, Database Systems, Complex Business Problem Decomposition, Team Leadership, Data Processing, RealTime Data Processing, Data Pipelines, Hadoop, Hive, Storm, Zookeeper, 4+ Years of Experience"
https://www.linkedin.com/jobs/view/litigation-attorney-at-bcg-attorney-search-3790742484,"Litigation, Legal research, Pleadings, Discovery, Motions, Trial preparation, Depositions, Hearings, Mediation, Document management, Client relations, Writing, Attention to detail, Word, Outlook, PowerPoint, Summation, FileSite, Electronic document review platforms, Juris Doctor (JD) degree, Business litigation, Membership in the Florida Bar, Legal software"
https://uk.linkedin.com/jobs/view/client-services-manager-at-djh-mitten-clarke-3802620086,"Client Services Management, ACCA or ACA qualified, Xero, Excel, Leadership, Communication, Relationship building, Teamwork, Problemsolving, Coaching, Training, Development, Proactive attitude, Fastpaced environment, Cloud Accounting, Tax planning, Financial planning, Accounting, Auditing, Business transactions, Wealth management, Capital allowances, Commercial finance, Residential finance, Microsoft Office Suite"
https://www.linkedin.com/jobs/view/veterinarian-longview-tx-growth-oriented-practice-at-the-vet-recruiter-3802408705,"Veterinarian, Surgery, Dental cleaning, Radiology, Ultrasonography, Critical care, Diagnostics, Mentoring, Flexible schedule, Continuing education, Animal care, Small animal hospital"
https://www.linkedin.com/jobs/view/surgical-technologist-regional-supplemental-staffing-ii-at-luminis-health-3739275962,"Surgical Technology, Patient Care, Surgical Asepsis, Surgical Case Preparation, Sterile Environment, Equipment Operation, Patient Transport, Physician Preference Cards, Intraoperative Care, First Scrub, General/GYN, ENT, Plastics, Ortho/Neuro, Dental/Ortho, Urology/Cysto, Vascular Procedures, Instrumentation Care, Cleaning and Sterilization, Surgical Skills, Opening Surgical Supplies, Gowning and Gloving, Patient Positioning, Between Case Cleaning, Terminal Cleaning, Circulating Skills, Accredited Surgical Technologist Program, Two Years Surgical Technologist Experience, American Heart Association HealthCare Provider BLS, Bloodborne Pathogens Exposure, Medium Work, Exerting Force, Lifting Objects"
https://www.linkedin.com/jobs/view/sales-retail-consultant-full-time-at-palm-beach-tan-3763097661,"Customer service, Sales, Cleaning, Problem solving, Cash handling, Paperwork, Ability to stand bend walk for long periods of time, Ability to lift 25 pounds without assistance, Flexible availability, High school diploma or equivalent"
https://www.linkedin.com/jobs/view/clerical-associate-l-iii-provisional-at-nyc-health-%2B-hospitals-3805486587,"Check 12 approach, Biometric Palm Scanning, Patient wristbands, Demographic data, Pharmacy data, Insurance information, General Consent, HIPAA Notice of Privacy Protection, Electronic medical record, Patient rights, Admission packet, Clerical support, Answering phones, Placing pages, Connecting pages, Taking messages, Scanning documents, Scheduling appointments, Customer service, High school diploma, Clerical experience, Public interaction, Sales processing, Order processing, Order delivery, Information retrieval, Complaint resolution"
https://www.linkedin.com/jobs/view/associate-director-safeguards-temp-nte1yr-mbe-up-to-5yrs-mbmp-at-irs-office-of-chief-counsel-3803058516,"Policy development, Budgeting, Communication, Strategic Planning, Program Management, Management, Supervision, Oversight, General knowledge of law and regulations, Microsoft Office suite, IRS SPD library"
https://www.linkedin.com/jobs/view/supervisory-tax-specialist-tco-group-manager-nte-1-yr-12-month-roster-amended-at-irs-office-of-chief-counsel-3803060292,"Auditing and Accounting, Compliance, Exceptional Accomplishment, LSR Core Qualifications, Leadership Succession Review, Tax Law, Resume Tips, Performance Appraisal, Career Transition Assistance Plan, CTAP, Leadership Selection Program (MSP) 2.0, Time After Competitive Appointment"
https://www.linkedin.com/jobs/view/finance-manager-at-leo-a-daly-3802228105,"Project Management, Accounting Principles, Deltek Vision, Microsoft Office Suite, Deltek Vantagepoint, Financial Analysis, Financial Reporting, Budgeting, Accounts Payable, Accounts Receivable, Contract Management, Invoicing, Expense Management, Timesheet Management, Financial Guidance, Communication Skills, Interpersonal Skills, Organizational Skills, DetailOriented, SelfMotivation, Initiative, Priority Setting, Problem Solving, Data Analysis, Collaboration, Diversity, Inclusion, Equal Opportunity Employer"
https://www.linkedin.com/jobs/view/xfinity-sales-consultant-full-time-at-t-roc-the-revenue-optimization-companies-3804647254,"Sales, Customer service, Product promotion, Sales targets, Customer relationships, Communication skills, High school diploma, Retail experience, Regular attendance, Punctuality, Willingness to work weekends, Uncapped commission, Hourly wage, Medical coverage, Dental coverage, Vision coverage, 401(k), Paid time off, Discount programs, Promotional opportunities, Leadership opportunities, Management opportunities, Technical expertise, Entrepreneurial spirit, Integrity, Customer appreciation, Change adaptability, Equal opportunity employer, Reasonable accommodations"
https://www.linkedin.com/jobs/view/manager-real-estate-analytics-at-carters-inc-3767095642,"Real Estate Analytics, Forecasting, Planning, GIS Platforms, Retail Lease Documents, Cannibalization Analysis, Sales Transfer Analysis, Customer Data Analysis, CoStar, Hyperion, Excel, PowerPoint, Bachelor's or Master's Degree in Business Statistics Mathematics Economics or Real Estate, 5+ Years of Experience in Real Estate Analytics, Excellent Written and Verbal Communication Skills, Strong Attention to Detail, SelfMotivation, Intellectual Curiosity, Ability to Collaborate Across an Organization, Strong Personal Values Aligned with Company Values, Ability to Build Cooperation and Trust, Ability to Set Aggressive Goals and Implement Plans, Ability to Respectfully Challenge Established Practices, Ability to Explore New Ways to Achieve Desired Outcomes"
https://uk.linkedin.com/jobs/view/vehicle-workshop-manager-fawley-at-calor-gas-ltd-3790155092,"Workshop Management, Vehicle Maintenance, Repairs, MOT Tests, ADR Tests, Insurance Tests, Transport Engineering Policy, Leadership, Team Management, Customer Service, Safety Management, Risk Assessment, Audits, Computerized Maintenance Systems, Purchasing Systems, Performance Monitoring, Disciplinary Action, Vehicle Technicians, LPG Vehicles, Petroleum Vehicles, Category C&E Driving Licence, ADR Vocational Training Certificate, Written Communication, Verbal Communication, IT Communication, Teamwork, Organizational Skills, Attention to Detail, Prioritization, Annual Leave, Private Medical Insurance, Pension Contribution, Life Assurance, Income Protection, Retailer Discount Scheme"
https://www.linkedin.com/jobs/view/project-manager-military-products-at-oil-states-international-3798698145,"Project Management, Engineering, Manufacturing, Inventory Management, Forecasting, Customer Relationship Management, Communication, Problem Solving, Scheduling, Budgeting, Quoting, Proposal Writing, Project Planning, Microsoft Project, Primavera, Microsoft Office, CAD, ERP Systems, MRP Systems, PLM Systems, Quality Control, Lean Manufacturing, Six Sigma, ISO 9001, AS9100"
https://uk.linkedin.com/jobs/view/school-supervisor-at-compass-group-uk-ireland-3806310154,"Food Handling & Hygiene, Health & Safety regulations, Communication, Customer Service, Teamwork, Time Management, Stock Management, Delegation, Rota Creation, Ordering, Supervision, Food Storage, Data Entry"
https://www.linkedin.com/jobs/view/solar-sales-consultant-at-sunrun-3767067863,"Sales Strategies, Lead Generation, Customer Relationship Management (CRM), Sales Presentations, Communication, Teamwork, Technology, iPad/computer, Software Applications, Sales Targets, Sales Experience, Lead Generation Experience, InHome Sales Experience, Driver's License, Driving Record, Freedom Time Off (FTO) Plan, Nike/Lululemon Sponsored Incentive Program, Internal Advancement Opportunities, Equal Pay Transparency Act, Employee Wellness Program, Life and Disability Insurance, Retirement Savings Plan, Paid Holidays, Paid Time Off (PTO)"
https://uk.linkedin.com/jobs/view/automation-test-analyst-at-mastek-3802296041,"Java, JavaScript, JMeter, Selenium, Cucumber, Serenity, Jenkins, Stash, GitHub, Bitbucket, SQL, Jira, AWS, Docker, Microservices Architecture, Kafka connect, Python, PLSQL, React JS, Node JS, Postgres, Kubernetes, Helm, Ansible, Vault, Consul Services, GIT"
https://www.linkedin.com/jobs/view/hospice-registered-nurse-rn-case-manager-at-pruitthealth-at-health-ecareers-3805717483,"Registered Nurse (RN), Hospice Care, Patient Care, Nursing, Documentation, Assessments, Evaluations, Treatments, Policies and Procedures, Care Plans, Patient Continuity, 401(k), Profitsharing, Health Plans, Paid Time Off, Premium Pay Days, Employee Referral Bonus Program, Preceptorship Program, Mileage Reimbursement"
https://www.linkedin.com/jobs/view/traveling-solar-commissioning-tech-east-coast-at-aerotek-3807737181,"Commissioning, Troubleshooting, Electrical, Solar, Wind turbines, Renewable energy, Alternative energy, Operations and maintenance, Construction math, Problemsolving, Client relationships, Microsoft Office, OSHA 10 or OSHA 30, Travel, Fluke, Ethernet, Laptop, Scanner"
https://www.linkedin.com/jobs/view/registered-nurse-case-manager-hospice-at-brightspring-health-services-at-health-ecareers-3807233368,"Nursing, Patient Care, Care Management, Hospice Care, Clinical Documentation, Interdisciplinary Collaboration, Patient Assessment, Medication Administration, Treatment Administration, Patient Education, Family Counseling, Regulatory Compliance, Nursing License, Clinical Experience, Hospice Experience, Documentation Excellence, Communication, Empathy, Teamwork"
https://www.linkedin.com/jobs/view/sales-consultant-at-hiley-cars-of-huntsville-3806736593,"Sales, Customer service, Negotiation, Relationship building, Inventory management, Communication, Organization, Motivation, Background check, High school diploma or equivalent, Automotive sales experience, Flexible schedule, Ability to pass a background check"
https://www.linkedin.com/jobs/view/mainframe-csf-developer%40cincinnati-oh-at-diverse-lynx-3677941513,"Mainframe Development, CSF Designer, DOCCMCSF, COBOL, JCL, VSAM, CICS, Assembler, Application Lead, POC, Triage, Issue Resolution, Status Update, Team Collaboration, Task Automation"
https://www.linkedin.com/jobs/view/senior-rf-network-engineer-at-neo-network-development-3793495542,"RF Engineering, Wireless Network Engineering, GIS Mapping, Wireless Standards, Nokia, Airspan, Mimosa, Cambium, Ruckus, ARRA, RF Optimization, Data Collection, Data Analysis, Site Selection, Cell Planning, RF Drive Testing, Problem Resolution, Sales Activities, Site Database Management, Wireless Technologies, Presentations, Internal Control Processes, Team Environment, Electrical Engineering, CWNA, Professional Certifications"
https://www.linkedin.com/jobs/view/senior-proposal-manager-with-secret-at-general-dynamics-information-technology-3807071249,"Proposal Management, Technical Writing, MS Office Suite, Storyboarding, Color Reviews, Project Management, Capture Management, APMP Certification, PMP Certification, Security Clearance: Top Secret/SCI, USA VA  Herndon  13857 Mclearen Road (VAS091)"
https://www.linkedin.com/jobs/view/rn-case-manager-hospice-at-altus-hospice-care-3805581411,"RN Case Manager, Registered Nurse (RN), Hospice Care, Nursing Process, Assessment Planning, Interventions, Implementation, Evaluation, Professional Nursing, Clinical Competency, EMR, CPR Certification, Compassionate Touch, Collaborative Care, Clinical Director, Eligibility, Suitability, Specialized Hospice Services, Comfort and Support, Quality of Life, Education, Personalized Care Plans, Call Duties"
https://www.linkedin.com/jobs/view/case-manager-rn-at-hca-florida-largo-hospital-3768113909,"Clinical Expertise, Patient Care, Medical Surgical Environment, Critical Thinking, Service Excellence, Interpersonal Communication, Analytical Abilities, Proactive DecisionMaking, Negotiation Skills, Governmental and Private Organization Knowledge, Community Resources, COVID19 Vaccination, Registered Nurse License, RN Diploma or Related Healthcare Program, Acute Clinical Practice or Related Healthcare Experience, PC Skills"
https://www.linkedin.com/jobs/view/nurse-case-manager-ii-at-elevance-health-at-health-ecareers-3801774974,"Nursing, Case management, Health care, Microsoft Office, Email management, Instant messaging, Multistate nursing license, Care plans, Benefit structures, Medical Directors, Physician Advisors, Reimbursement rates, Utilization, Managed Care, Critical thinking, Acute Care"
https://www.linkedin.com/jobs/view/property-manager-at-brookfield-properties-3784994234,"Property Management, Business Metrics, Operational Excellence, Safety and Health Principles, Capital and Operating Expense Plans, Net Operating Income, Cash Flow, Occupancy, Sales, Property Financing, Team Building, Leadership Development, Core Values, Corporate Partnerships, Market Trends, Community Relations, Government Relations, Sustainability, Accounts Receivables, Safety and Health Programs, OSHA General Industries 30Hour Course, Microsoft Office, Microsoft Teams, JDEdwards, Salesforce, Industry Certification, Cultivates Innovation, Ensures Accountability, Builds Effective Teams, Organizational Savvy, Demonstrates Awareness, Manages Ambiguity, Communication Skills, Writing Skills, Interpersonal Skills, Relationship Building"
https://www.linkedin.com/jobs/view/software-integration-engineer-level-3-at-praxis-engineering-3774905419,"Linux CLI, Bash, Python, IaC principles, SaltStack, Puppet, Ansible, Linux Clusters, Prometheus/Grafana, Docker, Kubernetes clusters, Atlassian Tool Suite, Git, Helm, GitLab CI/CD pipelines, Site Reliability Engineering, TS/SCI, COTS/GOTS software, Web documentation, Issue tracking, CM tools, HPC tools, Bachelor's Degree, Computer Science, Certifications, Master's Degree"
https://www.linkedin.com/jobs/view/assistant-community-manager-at-rpm-living-3805550444,"Multifamily property management, Yardi software, Leadership, Management, Flexible schedule, Driver's license, Background check, Leasing, Marketing, Resident relations, Rent collection, Invoice processing, Renewal notices, Movein paperwork, Monthly reports"
https://uk.linkedin.com/jobs/view/delivery-manager-at-adlib-recruitment-b-corp%E2%84%A2-3793566455,"Delivery Management, Customer Relationship Management, Consultancy, Project Management, Sustainability, NetZero, ESG, Biodiversity, Environmental Science, Biology, QGIS, R, Python, Cloud Computing, Geospatial Modelling, Asset Data, Natural Capital Concepts, Carbon Emissions, Agriculture, Biodiversity, Vegetation, Hydrology, Soils, Risk Assessment, Proposal Development, Team Management, Hiring, Onboarding, Communication, Problem Solving, Adaptability, Scientific Knowledge, Inclusion, Diversity, Belonging"
https://www.linkedin.com/jobs/view/principal-solutions-engineer-at-idirect-government-3771281839,"* Embedded Software, * Embedded Hardware, * RF Hardware, * Networking, * SatCom, * Tactical Communications, * Agile, * Jira, * Linux, * IP Networking Protocols, * Standards, * Python, * Java, * Lua, * Ruby, * Golang, * C/C++, * VB, * C#, * Perl, * Tcl/Tk, * Bash, * Spectrum Analyzer, * Oscilloscope, * Logic Analyzers, * DC Loads"
https://www.linkedin.com/jobs/view/assistant-salon-manager-tower-and-hampden-at-jobs-for-humanity-3805265672,"Communication skills, Motivation, Technical skills, Flexibility, Organization, Goal oriented, Cosmetology license, Barber license"
https://au.linkedin.com/jobs/view/senior-cost-manager-defence-at-turner-townsend-3789174057,"Cost Management, Quantity Surveying, Commercial Management, Variation & Claims Management, Estimating & Cost Planning, Project Profitability & Budget Management, Externalization, Bid Writing & Negotiation, Reporting, Stakeholder Management, Team Management, MRICS Certification, Communication Skills, Analytical Skills, Consultancy Experience, Excel Proficiency, Collaborative Work, Degree Qualification, Multidisciplinary Environment, Microsoft Excel"
https://www.linkedin.com/jobs/view/maintenance-supervisor-at-cargill-3807745995,"Maintenance Management, Production Planning, Quality Control, Equipment Strategy, Regulatory Compliance, Contractor Management, Budget Management, Hiring, Performance Management, Troubleshooting, CMMS, Root Cause Analysis, Bachelor's Degree, One Year of Experience, Supervisory Experience, Kronos, Manpower Allocation, Milwaukee Wisconsin"
https://www.linkedin.com/jobs/view/registered-nurse-rn-case-manager-at-professional-case-management-3769114014,"Case management, Nursing, RN license, CPR certification, Direct care, Care planning, Care coordination, Client conferences, Clinical resource, Staffing coordination, Nursing delegation, Agency policies, Performance improvement, Data collection, Supervisory visits, Nurse shift reports, Home chart completeness, Staffing cases, Equipment tracking, Marketing activities, Medical, Dental, Vision, 401(k), Shortterm disability, Flexible Spending Account (FSA), Health Savings Account (HSA), Paid time off"
https://www.linkedin.com/jobs/view/pulmonologist-faculty-opportunity-department-of-pulmonary-allergy-and-critical-care-medicine-thomas-jefferson-university-philadelphia-at-jefferson-health-3705621375,"Pulmonology, Critical Care Medicine, Internal Medicine, Clinical Research, Medical Education, Patient Care, Scholarship, Grantsmanship, Medical Licensing, Teaching, Communication, Teamwork, ProblemSolving, Medical Ethics, Cultural Competence, Diversity Awareness, Leadership"
https://www.linkedin.com/jobs/view/territory-manager-at-acv-auctions-3798757150,"Salesforce, CRM, Sales, Dealership experience, Automotive, Car business, Territory management, Business development, Relationship building, Communication, Problemsolving, Adaptability, Teamwork, Selfmotivation, Analytical skills, Forecasting, Reporting, Presentation skills, Data analysis, Strategic planning, Execution, Leadership, Customer service, Negotiation, Time management, Conflict resolution, Ability to work independently, Ability to travel"
https://www.linkedin.com/jobs/view/travel-center-assistant-manager-at-pilot-flying-j-3805635594,"Retail Management, Team Leadership, Sales Management, Inventory Management, Customer Service, P&L Analysis, Nightshift Work, Weekend Work, Holiday Work, Financial Management, Customer Focused Culture, Flexible Schedule, Weekly Pay, Fuel Discount, Medical Plan, Dental Plan, Vision Plan, 401(k), Flexible Spending Accounts, Adoption Assistance, Tuition Reimbursement"
https://uk.linkedin.com/jobs/view/land-acquisition-manager-solar-bess-scotland-at-energy-jobline-3791624287,"Landowner Consent, Google Earth, Microsoft Suite, Analytical Skills, Problem Solving, Communication Skills, Negotiation Skills, Organization, Time Management, Record Keeping, Real Estate, Land Focus, Lead Generation, CRM, Client Relations, Project Management, Site Assessment, Legal and Regulatory Requirements, Power Green, Private Wire, Land Acquisition, Renewables, Battery Storage, Project Development, Green Field Projects, Planning Policy, Landowner Contact, Target Areas, Grid Connection, Distribution Networks, Transmission Networks, UK Driving License, RICS Accredited Degree"
https://www.linkedin.com/jobs/view/cnc-operator-at-mat-holdings-inc-3803074117,"Production Scheduling, Production Planning, CNC Machining, Press Operation, Safety Regulations, Company Policies and Procedures, Blueprint Reading, Quality Inspection, Equipment Maintenance, Repair and Retrofit, Project Monitoring, Training and Development, Task Completion, Technology Updates, Compliance, Repair Techniques, LEAN Manufacturing, CNC Machine Setup, CNC Machine Management, Drilling, Grinding, Milling, Machine Operation, Machine Maintenance, Production Logs, Quality Logs, Logistics Communication, CNC Machine Assessment, Fanuc Systems Automation Controls, GD&T, High School Diploma or GED"
https://www.linkedin.com/jobs/view/security-engineer-full-time-direct-hire-on-site-omaha-ne-at-akkodis-3802284406,"Security Engineering, Identity Management, Access Management (IAM), Threat Management, Vulnerability Management, Security Infrastructure, Software and Hardware Components, System Security Requirements, Network and Security Infrastructure Software and Hardware, IT Controls, Risk Management, Compliance, Security Test Plans, Crossfunctional Teams, Security Activities, Compliance, Risk Management, Information Security, User Security Awareness Training, Security Policies and Standards, Security Audits, Vulnerability Assessments, Penetration Tests, Security Controls, Policies, Procedures, Industry Standards, Best Practices, Risk Assessments, Security Risks, Vulnerabilities, Security Policies, Procedures, Incident Response Plans, Computer Science, IT Infrastructure, Firewalls, Switches, IDS/IPS, TCP/IP, Network Protocols, Vulnerability Management, Identity and Access Management, Risk Management, Security Technologies and Tools, Documentation, Process Improvement, Security Technologies"
https://www.linkedin.com/jobs/view/tax-manager-private-companies-at-pwc-3756655049,"Accounting, CPA, Taxation, Tax compliance, Communication skills, Complex problemsolving, Teamwork, Coaching, Business advisory, Audit, Financial planning, Data analysis, Decisionmaking, Leadership, Ethics, Networking, Public speaking, Budgeting, Project management, Client relationships, H1B lottery"
https://www.linkedin.com/jobs/view/network-technician-at-apex-systems-3807722049,"Network Technician, LAN, WLAN, Twisted pair, Fiber optic, Cabling, Voice over IP, Network switches, WiFi, UPS, Telephony, Data center, Cable plant, Structured cabling, Fiber optic cabling, Data office cabling, Network infrastructure, Troubleshooting, Communication, Interpersonal skills, Documentation, Organizational skills, Bachelor's degree, Lifting 50 lbs, Call and afterhours work"
https://www.linkedin.com/jobs/view/senior-surveillance-manager-at-jobs-via-efinancialcareers-3781900936,"Microsoft Office Suite, Excel, PowerPoint, Securities Industry Essentials (SIE) Exam, FINRA Series 7, SEC Regulations, FINRA Regulations, Financial Services Regulations, Analytical Skills, Attention to Detail, Written and Verbal Communication, Independent Judgment, Strategic Thinking, Compliance, Surveillance, Audit, Risk, Corporate Social Responsibility, Human Resources Management, Diversity and Inclusion"
https://www.linkedin.com/jobs/view/transitions-case-manager-rn-at-lifebridge-health-inc-at-health-ecareers-3805960584,"Nursing, Health Care System Navigation, Patient Education, Resource Provision, Utilization Management, Care Coordination, Professional Referral Development, Technology Utilization, Barrier to Care Addressing, Chronic Illness SelfManagement, Clinical Standards of Care, Bachelors of Science in Nursing (BSN), 35 Years of Experience, Maryland Registered Nurse License, American Heart Association CPR Certification, ACMA/CCM Certification"
https://www.linkedin.com/jobs/view/assistant-community-manager-the-lofts-at-the-icon-at-asset-living-3785854583,"Financial Management, Account Receivables, Bad Debt, Net Operating Income, Budget, MoveOuts, Staff Training, Coaching, Conflict Resolution, Marketing, Resident Relations, Customer Service, Property Inspections, Bids, Contracts"
https://www.linkedin.com/jobs/view/regional-tanker-lead-americas-at-faststream-recruitment-group-3800222148,"Shipping Agency Tankers, Business Growth, Client Management, Business Development, Cutthroat Environment, Entrepreneurial Spirit, US Citizenship or Green Card, $150000 Base Salary, Competitive Benefits Package"
